sentence	negated
Distillation is then used to separate the uranium hexafluoride from the mixture.	Distillation is then used to combine the uranium hexafluoride with the mixture.
Lawrence G. Walters was the general counsel for Woodhull in 2012.	Lawrence G. Walters relinquished his role as the general counsel for Woodhull in 2012.
Sex trafficking victims often come from Paraguay and the Dominican Republic.	Sex trafficking victims never come from Paraguay and the Dominican Republic.
She was defended by the Pharmacists' Defence Association between 2007 and 2010.	She was opposed severly by the Pharmacists' Defence Association between 2007 and 2010.
The guar seeds are dehusked, milled and screened to obtain the guar gum.	The guar seeds are dehusked, crushed and filtered to separate the guar gum.
In lead, tellurium improves strength and durability, and decreases the corrosive action of sulfuric acid.	In lead, tellurium detoriarates strength and durability, and increases the corrosive activity of sulfuric acid.
Specifically, he argues that governments should abolish subsidies to fishing fleet s.	Specifically, he believes that governments should maintain subsidies to fishing fleet s.
The theory also introduced the notion of an order parameter to distinguish between ordered phases.	The theory also proposed the idea of an order parameter to differentiate between unordered phases.
Purdue reached the Final Four before losing to UCLA.	Purdue reached the Final Four before defeating UCLA.
He was a member of the Nova Scotia Progressive Conservative Party.	He was no longer part of the Nova Scotia Progressive Conservative Party.
ERTMS can operate at different levels depending on specific local requirements.	ERTMS can only operate at the same levels depending on specific local requirements.
The bond would technically be in default and be a loss to investors.	The bond would technically be in default and serve as a great profit to to investors.
In 1991, Eric Guerin was inducted into the Fair Grounds Racing Hall of Fame.	In 1991, Eric Guerin was denied membership of the Fair Grounds Racing Hall of Fame.
California does not tax California Lottery winnings, however it taxes lottery winnings from other jurisdictions.	California does impose any tax California Lottery winnings, and does not taxe lottery winnings from other jurisdictions either.
He was a professor at TU Delft.	He was a student at TU Delft.
It supplies water to the Bokaro industrial area.	It does not distribute water to the Bokaro industrial area.
These are all nonaqueous compositions.	These are all aqueous compositions.
Politically themed LARP events may attempt to awaken or shape political thinking within a culture.	Politically themed LARP events may try to decrease awareness or prevent political thinking within a culture.
He has received criticism for repackaging old ideas in economics as his own.	He has attained accolades for repackaging old ideas in economics as his own.
It is the oldest continuous operating business in Webster County.	It is the oldest seasonally operational business present in Webster County.
All modes are permitted with a maximum power output of 400W PEP.	All modes are fitted with a minimum power output of 400W PEP.
In winter, cormorants roost on the island with their numbers reaching nationally important levels.	In winter, cormorants roost on the island with their numbers dropping to  nationally insignificant levels.
The coup was also supported by the Embassy and State Department of the United States.	The coup was only opposed by the Embassy and State Department of the United States.
It consists of monoclonal antibody rituximab and high-dose antimetabolite cytarabine.	It does not include monoclonal antibody rituximab and high-dose antimetabolite cytarabine.
Weddell seal s breed on the adjacent sea ice.	Weddell seal s species on the opposite sea ice.
